phase,block,id,short_id,game_type,points,drule,drule_error_2d,drule_error_1d_a,drule_error_1d_b,drule_error_1d,rewards_approached,punishment_approached,dataset,partner_predictions_correct,partner_predictions_missing,drule_gen
3,0,4a8c5538-a292-4d71-8840-25a0fe1a7317-p44,4a8-p44,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
3,1,4a8c5538-a292-4d71-8840-25a0fe1a7317-p44,4a8-p44,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
0,0,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,-9.0,neither,5.0,9.0,7.0,7.0,11,4,4,,,neither
0,1,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,-9.0,neither,5.0,9.0,7.0,7.0,11,4,4,,,neither
0,2,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,-9.0,neither,5.0,9.0,7.0,7.0,11,4,4,,,neither
0,3,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,-8.0,neither,4.0,8.0,8.0,8.0,12,4,4,,,neither
1,0,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,-8.0,neither,4.0,8.0,8.0,8.0,12,4,4,,,neither
1,1,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,-8.0,neither,4.0,8.0,8.0,8.0,12,4,4,,,neither
2,0,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,1,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,2,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,3,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,0,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,1,4ad2bd85-0ded-4dc3-a22b-5a752c505c39-p144,4ad-p144,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,0,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,-7.0,neither,7.0,11.0,5.0,5.0,8,3,4,,,neither
0,1,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,9.0,1d_b,3.0,7.0,1.0,1.0,9,0,4,,,1d
0,2,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,3.0,neither,5.0,7.0,3.0,3.0,8,1,4,,,neither
0,3,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,9.0,1d_b,3.0,7.0,1.0,1.0,9,0,4,,,1d
1,0,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,-3.0,neither,7.0,11.0,3.0,3.0,7,2,4,,,neither
1,1,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,3.0,1d_b,5.0,9.0,1.0,1.0,8,1,4,,,1d
2,0,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,4.0,neither,4.0,8.0,2.0,2.0,9,1,4,,,neither
2,1,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,2.0,neither,6.0,10.0,4.0,4.0,7,1,4,,,neither
2,2,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,10.0,neither,2.0,6.0,4.0,4.0,10,0,4,,,neither
2,3,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,0,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,9.0,1d_b,3.0,7.0,1.0,1.0,9,0,4,,,1d
3,1,4b1b3881-250e-4766-bdce-0b154d6f3b6c-p56,4b1-p56,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,0,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,-2.0,neither,6.0,8.0,8.0,8.0,8,2,4,,,neither
0,1,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,2.0,neither,6.0,6.0,6.0,6.0,7,1,4,,,neither
0,2,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,1.0,neither,3.0,7.0,5.0,5.0,11,2,4,,,neither
0,3,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,-1.0,neither,5.0,9.0,3.0,3.0,9,2,4,,,neither
1,0,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,4.0,neither,4.0,8.0,2.0,2.0,9,1,4,,,neither
1,1,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,4.0,neither,4.0,8.0,2.0,2.0,9,1,4,,,neither
2,0,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,0.0,neither,4.0,4.0,8.0,4.0,10,2,4,,,neither
2,1,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,0.0,neither,4.0,6.0,6.0,6.0,10,2,4,,,neither
2,2,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,7.0,1d_a,5.0,1.0,7.0,1.0,7,0,4,,,1d
2,3,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,9.0,1d_a,3.0,1.0,7.0,1.0,9,0,4,,,1d
3,0,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,11.0,2d,1.0,3.0,5.0,3.0,11,0,4,,,2d
3,1,4b2ebbc4-bf00-434a-ac14-d99d299e28af-p101,4b2-p101,duo,9.0,1d_a,3.0,1.0,7.0,1.0,9,0,4,,,1d
0,0,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-3.0,neither,11.0,9.0,9.0,9.0,2,1,4,,,neither
0,1,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-1.0,neither,9.0,9.0,7.0,7.0,4,1,4,,,neither
0,2,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-1.0,neither,9.0,7.0,7.0,7.0,4,1,4,,,neither
0,3,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,0.0,neither,12.0,8.0,8.0,8.0,0,0,4,,,neither
1,0,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-1.0,neither,5.0,7.0,9.0,7.0,9,2,4,,,neither
1,1,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-5.0,neither,9.0,9.0,7.0,7.0,5,2,4,,,neither
2,0,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-8.0,neither,4.0,8.0,8.0,8.0,12,4,4,,,neither
2,1,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-3.0,neither,3.0,7.0,7.0,7.0,12,3,4,,,neither
2,2,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-9.0,neither,5.0,9.0,7.0,7.0,11,4,4,,,neither
2,3,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-8.0,neither,4.0,8.0,8.0,8.0,12,4,4,,,neither
3,0,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-4.0,neither,4.0,8.0,8.0,8.0,11,3,4,,,neither
3,1,4baf64ab-7e6c-497e-a322-094b172720b8-p131,4ba-p131,duo,-4.0,neither,4.0,6.0,8.0,6.0,11,3,4,,,neither
0,0,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,2.0,neither,2.0,6.0,6.0,6.0,12,2,4,,,neither
0,1,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
0,2,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
0,3,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
1,0,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
1,1,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
2,0,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
2,1,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
2,2,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
2,3,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
3,0,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
3,1,4bb96935-6970-4fd5-beb5-7b5adbddf389-p140,4bb-p140,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
0,0,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,-3.0,neither,7.0,3.0,11.0,3.0,7,2,4,,,neither
0,1,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
0,2,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
0,3,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
1,0,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
1,1,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
2,0,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,1,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,11.0,2d,1.0,5.0,3.0,3.0,11,0,4,,,2d
2,2,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
2,3,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
3,0,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
3,1,4d922bcb-9708-4fca-af77-54877a38eb0e-p62,4d9-p62,duo,11.0,2d,1.0,5.0,3.0,3.0,11,0,4,,,2d
0,0,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,-1.0,neither,5.0,7.0,5.0,5.0,9,2,4,,,neither
0,1,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,-4.0,neither,4.0,8.0,6.0,6.0,11,3,4,,,neither
0,2,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,-8.0,neither,4.0,8.0,8.0,8.0,12,4,4,,,neither
0,3,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,-8.0,neither,4.0,8.0,8.0,8.0,12,4,4,,,neither
1,0,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,-9.0,neither,5.0,7.0,9.0,7.0,11,4,4,,,neither
1,1,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,-8.0,neither,4.0,8.0,8.0,8.0,12,4,4,,,neither
2,0,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,-1.0,neither,5.0,9.0,3.0,3.0,9,2,4,,,neither
2,1,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,2,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,3,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,0,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,1,4df39cab-ad97-45c7-b1c7-83f3f05d489d-p22,4df-p22,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,0,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,1.0,neither,7.0,11.0,3.0,3.0,6,1,4,,,neither
0,1,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,7.0,neither,5.0,7.0,3.0,3.0,7,0,4,,,neither
0,2,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,3,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
1,0,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
1,1,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,0,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,1,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,2,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,3,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,0,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,9.0,1d_b,3.0,7.0,1.0,1.0,9,0,4,,,1d
3,1,4faa285e-1af8-4c6d-8ac7-4436b8c2051a-p184,4fa-p184,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,0,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,4.0,neither,4.0,8.0,6.0,6.0,9,1,4,,,neither
0,1,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,-5.0,neither,5.0,7.0,7.0,7.0,10,3,4,,,neither
0,2,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,-2.0,neither,6.0,8.0,4.0,4.0,8,2,4,,,neither
0,3,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
1,0,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
1,1,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,1.0,neither,7.0,11.0,3.0,3.0,6,1,4,,,neither
2,0,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,1,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,2,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,3,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,0,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,1,51217ed0-b9ce-4caa-800d-b0e73bf89128-p81,512-p81,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,0,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,3.0,1d_a,5.0,1.0,9.0,1.0,8,1,4,,,1d
0,1,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
0,2,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
0,3,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
1,0,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
1,1,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
2,0,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
2,1,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,10.0,neither,2.0,2.0,6.0,2.0,10,0,4,,,neither
2,2,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
2,3,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
3,0,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
3,1,53750dd8-55d5-4f36-8bc3-18a3e5e657e0-p77,537-p77,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,4,,,2d
0,0,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,-2.0,neither,6.0,2.0,10.0,2.0,8,2,4,,,neither
0,1,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
0,2,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
0,3,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
1,0,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
1,1,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
2,0,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,7.0,1d_a,5.0,1.0,9.0,1.0,7,0,4,,,1d
2,1,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
2,2,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
2,3,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
3,0,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
3,1,5448fd21-4405-4529-9e38-c476604fb907-p115,544-p115,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,4,,,1d
0,0,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,-1.0,neither,5.0,7.0,5.0,5.0,9,2,4,,,neither
0,1,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,3.0,1d_b,5.0,9.0,1.0,1.0,8,1,4,,,1d
0,2,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,3,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
1,0,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
1,1,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,0,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,1,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,10.0,neither,2.0,6.0,2.0,2.0,10,0,4,,,neither
2,2,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,9.0,1d_b,3.0,7.0,1.0,1.0,9,0,4,,,1d
2,3,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,5.0,neither,3.0,7.0,3.0,3.0,10,1,4,,,neither
3,0,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,3.0,1d_b,5.0,9.0,1.0,1.0,8,1,4,,,1d
3,1,57b81c40-33b0-41dc-a9bd-389049d2e7ea-p18,57b-p18,duo,9.0,1d_b,3.0,7.0,1.0,1.0,9,0,4,,,1d
0,0,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,-11.0,neither,7.0,11.0,9.0,9.0,9,4,4,,,neither
0,1,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,0.0,neither,4.0,6.0,8.0,6.0,10,2,4,,,neither
0,2,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,-6.0,neither,6.0,10.0,4.0,4.0,9,3,4,,,neither
0,3,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,-1.0,neither,5.0,7.0,5.0,5.0,9,2,4,,,neither
1,0,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,1.0,neither,7.0,9.0,5.0,5.0,6,1,4,,,neither
1,1,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,1.0,neither,7.0,7.0,5.0,5.0,6,1,4,,,neither
2,0,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,1,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,2,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,3,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,0,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,1,57c6c7dd-266a-48df-b7d7-ae9b7d018336-p1,57c-p1,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,0,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,-7.0,neither,7.0,9.0,11.0,9.0,8,3,4,,,neither
0,1,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,-3.0,neither,3.0,7.0,7.0,7.0,12,3,4,,,neither
0,2,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,-10.0,neither,6.0,10.0,6.0,6.0,10,4,4,,,neither
0,3,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,-5.0,neither,5.0,9.0,5.0,5.0,10,3,4,,,neither
1,0,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,-3.0,neither,7.0,9.0,7.0,7.0,7,2,4,,,neither
1,1,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,-3.0,neither,7.0,7.0,9.0,7.0,7,2,4,,,neither
2,0,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,1,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,2,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
2,3,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,0,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
3,1,58bfa99a-60ba-47c8-bc74-2efb2482fe85-p68,58b-p68,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,4,,,1d
0,0,5ab82bb3-967b-490e-bdc4-1ecebdd4ee31-p175,5ab-p175,solo,-8.0,neither,8.0,8.0,8.0,8.0,7,3,4,,,neither
0,1,5ab82bb3-967b-490e-bdc4-1ecebdd4ee31-p175,5ab-p175,solo,-6.0,neither,6.0,8.0,6.0,6.0,9,3,4,,,neither
0,2,5ab82bb3-967b-490e-bdc4-1ecebdd4ee31-p175,5ab-p175,solo,0.0,neither,4.0,6.0,8.0,6.0,10,2,4,,,neither
0,3,5ab82bb3-967b-490e-bdc4-1ecebdd4ee31-p175,5ab-p175,solo,-3.0,neither,3.0,7.0,7.0,7.0,12,3,4,,,neither
1,0,5ab82bb3-967b-490e-bdc4-1ecebdd4ee31-p175,5ab-p175,solo,0.0,neither,4.0,4.0,8.0,4.0,10,2,4,,,neither
1,1,5ab82bb3-967b-490e-bdc4-1ecebdd4ee31-p175,5ab-p175,solo,3.0,neither,5.0,7.0,7.0,7.0,8,1,4,,,neither
